"Zanahoria", 35.47, 696
"Kinoto", 37.01, 216
"Zanahoria", 25.69, 510
"Cereza", 990.12, 164
"Acelga", 23.17, 783
"Pomelo", 49.20, 1071
"Ajo", 929.34, 87
"Manzana", 145.39, 870
"Alcachofa", 145.18, 312
"Frutilla", 280.67, 255
"Ajo", 895.34, 93
"Rabanito", 237.43, 291
"Durazno", 169.53, 856
"Lima", 1346.21, 230
"Lechuga", 36.94, 729
"Limon", 312.63, 602
"Brocoli", 373.22, 392
"Manzana", 141.45, 1180
"Ajo", 880.43, 84
"Zanahoria", 31.41, 498
"Palta", 488.05, 435
"Repollo", 6.24, 812
"Naranja", 17.22, 1180
"Papa", 14.20, 1100
"Apio", 55.12, 357
"Pomelo", 58.81, 747
"Durazno", 148.39, 744
"Cereza", 1027.18, 230
"Coliflor", 35.21, 545
"Durazno", 149.66, 784
"Kinoto", 26.28, 188
"Lima", 1237.29, 178
"Alcachofa", 156.53, 339
"Calabaza", 11.93, 664
"Melon", 98.21, 428
"Tomate", 755.83, 810
"Coliflor", 37.61, 510
"Mandarina", 21.14, 950
"Choclo", 48.66, 291
"Banana", 62.16, 950
"Tomate", 781.76, 729
"Higo", 2393.93, 99
"Higo", 2649.64, 108
"Tomate", 754.55, 981
"Pera", 163.57, 1020
"Ciruela", 926.50, 873
"Naranja", 4.04, 900
"Banana", 59.45, 1040
"Melon", 87.09, 380
"Caqui", 850.55, 101
"Palta", 1089.63, 336
"Palta", 1201.08, 472
"Caqui", 846.34, 93
"Calabaza", 12.40, 752
"Brocoli", 359.99, 336
"Zanahoria", 39.05, 684
"Palta", 488.12, 455
"Pera", 154.50, 880
"Banana", 58.74, 980
"Choclo", 56.79, 354
"Pepino", 32.13, 475
"Durazno", 310.46, 656
"Melon", 110.54, 424
"Mandarina", 23.83, 830
"Pomelo", 43.84, 1071
"Durazno", 274.15, 848
"Lechuga", 47.39, 756
"Cereza", 1052.24, 222
"Apio", 49.67, 354
"Lima", 1001.59, 188
"Pepino", 46.23, 405
"Alcachofa", 130.64, 264
"Mandarina", 15.93, 820
"Morron", 2897.72, 510
"Calabaza", 28.53, 704
"Calabaza", 19.22, 744
"Papa", 17.35, 1170
"Palta", 1116.36, 336
"Limon", 344.69, 595
"Kinoto", 33.68, 238
"Palta", 1128.01, 472
"Cereza", 1029.16, 236
"Coliflor", 30.11, 545
"Durazno", 143.68, 736
"Durazno", 275.61, 728
"Kiwi", 423.33, 452
"Cereza", 1060.70, 192
"Melon", 92.65, 464
"Lima", 1038.85, 226
"Palta", 471.62, 545
"Higo", 2443.99, 88
"Calabaza", 10.64, 960
"Lima", 1038.19, 240
"Kiwi", 434.16, 384
"Kiwi", 430.06, 412
"Zanahoria", 34.69, 606
"Frutilla", 281.07, 255
"Caqui", 772.14, 110
"Apio", 68.83, 252
"Ajo", 903.02, 110
"Durazno", 188.99, 800
"Melon", 104.28, 408
"Batata", 19.06, 940
"Zanahoria", 30.93, 540
"Mandarina", 18.40, 1030
"Mandarina", 22.55, 1200
"Morron", 2995.03, 684
"Berenjena", 52.58, 540
"Mandarina", 17.09, 970
"Kinoto", 26.30, 172
"Palta", 1068.89, 324
"Uva", 705.15, 279
"Lechuga", 31.02, 1008
"Palta", 480.35, 455
"Frutilla", 309.89, 315
"Brocoli", 362.35, 336
"Alcachofa", 144.50, 312
"Alcachofa", 148.49, 246
"Frutilla", 315.46, 264
"TomCherry", 546.48, 218
"Batata", 18.53, 890
"Alcachofa", 159.58, 342
"Lima", 1222.99, 160
"Rabanito", 213.35, 297
"Lima", 1055.44, 224
"Papa", 21.14, 820
"Ciruela", 986.38, 873
"Zuccini", 95.11, 630
"Palta", 1124.26, 368
"Morron", 2933.90, 630
"Naranja", 20.70, 950
"Coliflor", 30.65, 470
"Morron", 2905.40, 642
"Apio", 64.91, 321
"Berenjena", 62.18, 546
"Lima", 1349.67, 212
"Lima", 1185.85, 208
"Esparrago", 622.07, 218
"Tomate", 709.30, 756
"Pomelo", 48.38, 774
"Alcachofa", 143.98, 312
"Batata", 18.98, 1100
"Batata", 27.25, 890
"Choclo", 49.75, 330
"Ciruela", 965.77, 1062
"Ajo", 927.28, 104
"Lima", 1071.29, 212
"Rabanito", 246.07, 336
"Uva", 715.45, 330
"Kiwi", 466.93, 368
"Kiwi", 432.26, 352
"Ajo", 871.14, 92
"Cebolla", 78.10, 824
"Morron", 3022.75, 690
"Palta", 1157.59, 480
"Brocoli", 362.28, 472
"Limon", 303.65, 574
"Caqui", 794.22, 119
"Caqui", 801.45, 85
"Repollo", 7.24, 833
"Champignon", 3599.56, 114
"Lima", 1184.09, 208
"Frutilla", 294.34, 357
"Apio", 70.91, 267
"Kinoto", 28.28, 218
"Kiwi", 426.71, 332
"Mandarina", 15.57, 1020
"Durazno", 272.18, 872
"Zuccini", 81.02, 516
"Frambuesa", 2095.46, 97
"Melon", 121.30, 392
"Frutilla", 298.87, 252
"Morron", 2976.60, 702
"Alcachofa", 158.85, 285
"Durazno", 274.24, 944
"Apio", 60.60, 252
"Melon", 108.98, 352
"Alcachofa", 158.31, 252
"Champignon", 3463.87, 82
"Batata", 21.31, 900
"Naranja", 23.57, 830
"Choclo", 48.28, 243
"Brocoli", 355.40, 364
"Higo", 2563.04, 115
"Choclo", 73.80, 309
"Repollo", 8.51, 588
"Rabanito", 220.35, 315
"Ciruela", 963.87, 801
"Champignon", 3658.69, 105
"Tomate", 779.20, 927
"Alcachofa", 126.52, 360
"Berenjena", 60.35, 504
"Repollo", 7.40, 637
"Batata", 28.94, 1000
"Lima", 1230.43, 194
"Lechuga", 36.55, 738
"Ajo", 913.00, 92
"Champignon", 3528.85, 84
"Durazno", 257.54, 744
"Zuccini", 81.56, 714
"Coliflor", 29.87, 520
"Papa", 22.13, 980
"Lima", 1011.06, 164
"TomCherry", 592.77, 188
"Alcachofa", 154.31, 270
"Lima", 1035.61, 204
"Coliflor", 31.24, 535
"Caqui", 769.04, 96
"Esparrago", 651.04, 188
"Uva", 678.94, 267
"Lechuga", 41.67, 927
"Acelga", 31.27, 1017
"Morron", 2858.19, 696
"TomCherry", 588.47, 172
"Pepino", 21.84, 505
"Caqui", 873.96, 83
"Durazno", 276.84, 688
"Acelga", 13.81, 1017
"Papa", 10.26, 1080
"Kiwi", 412.70, 320
"Uva", 716.67, 252
"Alcachofa", 125.51, 351
"Zanahoria", 27.24, 480
"Ciruela", 1041.20, 1008
"Alcachofa", 148.60, 330
"Manzana", 150.53, 1010
"TomCherry", 553.53, 222
"Pera", 131.42, 890
"Mandarina", 15.38, 1050
"Palta", 1187.49, 332
"Higo", 2472.86, 81
"Berenjena", 56.57, 588
"Durazno", 144.62, 776
"Ciruela", 957.84, 891
"Caqui", 778.09, 115
"Mandarina", 18.08, 970
"Limon", 337.14, 693
"Coliflor", 34.78, 575
"Cereza", 1074.45, 208
"Pomelo", 42.13, 900
"Cebolla", 47.60, 888
"Mandarina", 9.34, 980
"Esparrago", 619.92, 172
"Papa", 15.47, 830
"Alcachofa", 147.99, 297
"Lima", 1280.52, 220
"Apio", 64.72, 297
"Kiwi", 399.98, 436
"Pomelo", 42.70, 1026
"Caqui", 815.77, 115
"Lima", 1043.61, 162
"Melon", 103.00, 448
"Ciruela", 979.98, 882
"Lima", 1376.70, 216
"Naranja", 15.33, 1120
"Palta", 513.15, 400
"Lima", 1216.73, 204
"Calabaza", 22.66, 656
"Alcachofa", 147.37, 300
"Choclo", 43.93, 243
"Naranja", 19.85, 1130
"Berenjena", 58.65, 540
"Alcachofa", 159.22, 354
"Tomate", 781.80, 720
"Durazno", 295.42, 824
"Zanahoria", 33.46, 564
"Lima", 1334.20, 226
"Sandia", 59.94, 810
"Durazno", 179.68, 800
"Higo", 2466.20, 81
"Berenjena", 44.96, 624
"Kinoto", 34.51, 184
"TomCherry", 504.35, 204
"Champignon", 3614.47, 103
"TomCherry", 535.95, 178
"Esparrago", 649.53, 194
"Mandarina", 29.33, 1150
"Limon", 297.09, 749
"Sandia", 48.12, 990
"Zanahoria", 33.51, 510
"Kinoto", 30.26, 170
"Caqui", 799.29, 107
"Lima", 1379.36, 202
"Batata", 16.92, 970
"Batata", 15.27, 940
"Choclo", 47.41, 357
"Naranja", 5.13, 970
"Naranja", 18.30, 800
"Naranja", 12.16, 820
"Naranja", 9.41, 920
"Mandarina", 28.16, 1090
"Berenjena", 47.71, 618
"Uva", 773.52, 324
"Repollo", 5.62, 763
"Durazno", 166.27, 680
"Limon", 325.74, 728
"Higo", 2531.79, 94
"Cebolla", 54.59, 880
"Coliflor", 30.79, 465
"Kinoto", 35.45, 178
"Frutilla", 288.34, 348
"Papa", 16.89, 810
"Batata", 13.78, 930
"Acelga", 24.21, 1062
"Palta", 1245.88, 332
"Champignon", 3614.38, 105
"Mandarina", 22.48, 930
"Apio", 60.65, 321
"Lechuga", 43.48, 738
"Rabanito", 201.85, 243
"Berenjena", 51.13, 696
"Caqui", 787.88, 113
"Pomelo", 43.27, 900
"Batata", 14.56, 860
"Cereza", 998.08, 194
"Manzana", 138.53, 1070
"Zuccini", 87.35, 696
"Champignon", 3612.87, 98
"Pomelo", 50.71, 729
"Esparrago", 620.48, 184
"Ajo", 919.73, 112
"Higo", 2594.95, 97
"Tomate", 768.87, 1044
"Morron", 2997.99, 684
"Esparrago", 662.40, 192
"Banana", 72.42, 1030
"TomCherry", 552.01, 226
"Durazno", 183.01, 672
"Calabaza", 25.65, 672
"Durazno", 280.57, 776
"Lima", 1325.50, 218
"Cereza", 1017.67, 216
"Esparrago", 612.62, 192
"Choclo", 48.73, 348
"Frutilla", 278.85, 249
"Tomate", 740.55, 1062
"Choclo", 57.47, 360
"Cereza", 1033.78, 224
"Esparrago", 616.74, 236
"Pera", 166.38, 1110
"Durazno", 139.28, 880
"Palta", 492.30, 425
"Morron", 2955.07, 504
"Zuccini", 98.27, 564
"Batata", 19.25, 930
"Uva", 696.74, 243
"Palta", 454.90, 595
"Palta", 1125.80, 456
"Palta", 462.16, 480
"Ajo", 908.18, 88
"Palta", 523.82, 600
"Lima", 1400.14, 160
"Lima", 1413.66, 196
"Ajo", 969.34, 96
"Higo", 2434.60, 114
"Papa", 16.78, 1030
"Zanahoria", 31.38, 528
"Melon", 113.07, 464
"Uva", 704.50, 339
"Champignon", 3650.47, 98
"Acelga", 23.01, 900
"Pera", 131.02, 1100
"Sandia", 49.64, 783
"Zanahoria", 35.88, 612
"Morron", 2938.77, 576
"Apio", 61.38, 345
"Morron", 2978.22, 498
"Brocoli", 393.66, 320
"Morron", 2977.62, 558
"Kinoto", 42.27, 240
"Kinoto", 29.52, 164
"Champignon", 3704.01, 88
"Higo", 2412.24, 113
"Zanahoria", 37.16, 498
"Melon", 102.09, 388
"Pepino", 39.45, 575
"TomCherry", 534.13, 192
"Banana", 66.02, 910
"Champignon", 3538.14, 114
"Zuccini", 77.53, 618
"Palta", 541.75, 440
"Apio", 46.02, 309
"Champignon", 3595.58, 94
"Cereza", 1060.42, 218
"Cebolla", 65.68, 688
"Zuccini", 69.51, 684
"Frambuesa", 2019.32, 93
"Papa", 17.83, 1010
"Zuccini", 81.40, 696
"Morron", 2949.59, 546
"Repollo", 4.88, 581
"Tomate", 739.40, 882
"Papa", 11.92, 1010
"Banana", 68.35, 1030
"Cebolla", 63.98, 824
"Uva", 709.19, 309
"Banana", 63.63, 1160
"Cebolla", 56.56, 728
"Palta", 1094.24, 388
"Frutilla", 296.97, 282
"Choclo", 51.53, 270
"Manzana", 155.34, 980
"Frutilla", 275.39, 258
"Kinoto", 33.80, 178
"Acelga", 24.40, 801
"Palta", 485.28, 435
"Berenjena", 41.01, 672
"Berenjena", 57.83, 594
"Sandia", 62.00, 1017
"Limon", 322.26, 630
"Coliflor", 40.94, 420
"Esparrago", 627.22, 184
"Lima", 1309.45, 226
"Limon", 329.19, 742
"Zuccini", 71.31, 588
"Apio", 50.44, 345
"Rabanito", 235.19, 267
"Lima", 975.76, 236
"Repollo", 6.45, 805
"TomCherry", 568.34, 202
"Brocoli", 372.18, 364
"Lechuga", 51.11, 1053
"Batata", 21.37, 1130
"Durazno", 145.16, 688
"Higo", 2509.35, 120
"Berenjena", 55.05, 720
"Caqui", 805.89, 85
"Mandarina", 23.22, 1140
"Sandia", 54.07, 909
"Palta", 1179.18, 480
"Lima", 1248.90, 216
"Morron", 2987.23, 540
"Mandarina", 23.44, 1020
"Choclo", 51.76, 294
"Morron", 2915.31, 588
"Pera", 143.72, 860
"Coliflor", 29.69, 400
"Tomate", 756.36, 972
"Uva", 708.84, 255
"Ciruela", 956.55, 1017
"Lima", 1425.72, 174
"Higo", 2485.10, 84
"Alcachofa", 132.28, 324
"Alcachofa", 136.41, 336
"Kiwi", 438.73, 472
"Uva", 712.01, 294
"Higo", 2463.55, 86
"Kinoto", 37.79, 174
"TomCherry", 568.29, 234
"Ajo", 869.64, 103
"Coliflor", 15.06, 550
"Pera", 133.46, 970
"Champignon", 3516.60, 111
"Uva", 703.59, 303
"Sandia", 60.07, 900
"Pera", 139.37, 860
"Pomelo", 38.09, 1017
"Apio", 58.06, 258
"Ajo", 855.98, 80
"Calabaza", 16.84, 784
"Sandia", 60.16, 783
"Brocoli", 388.68, 380
"Alcachofa", 139.87, 294
"Papa", 19.32, 820
"Choclo", 49.56, 327
"Morron", 2819.09, 654
"Berenjena", 43.83, 570
"Champignon", 3529.21, 107
"Palta", 495.99, 430
"Papa", 19.63, 890
"Ciruela", 905.43, 720
"Acelga", 28.58, 837
"Morron", 2864.20, 540
"Durazno", 177.31, 832
"Ciruela", 976.71, 891
"Manzana", 138.91, 1000
"Kinoto", 30.20, 210
"Melon", 111.89, 464
"Tomate", 709.18, 954
"Naranja", 16.24, 970
"Pomelo", 44.14, 747
"Melon", 120.42, 444
"Durazno", 145.86, 656
"Palta", 520.37, 530
"Durazno", 163.67, 688
"Rabanito", 233.91, 294
"Manzana", 126.52, 1110
"Acelga", 20.98, 990
"Caqui", 877.13, 104
"Limon", 299.13, 784
"Lima", 1210.19, 200
"Brocoli", 337.14, 476
"Kiwi", 470.08, 372
"Naranja", 12.68, 1110
"Alcachofa", 118.14, 267
"Esparrago", 609.29, 208
"Kinoto", 32.85, 172
"Lima", 1022.00, 234
"Cebolla", 65.92, 912
"Calabaza", 22.41, 856
"Pomelo", 44.34, 999
"Acelga", 27.19, 1053
"Ajo", 937.84, 104
"Lima", 1198.88, 234
"Kiwi", 433.27, 352
"Lima", 1398.52, 184
"Champignon", 3574.84, 80
"Calabaza", 23.97, 680
"Alcachofa", 145.63, 261
"Ciruela", 981.38, 729
"Ajo", 893.86, 97
"Pomelo", 44.90, 1062
"Morron", 2954.00, 600
"TomCherry", 525.48, 186
"Pepino", 41.13, 500
"Batata", 20.84, 1170
"Mandarina", 13.26, 880
"Frambuesa", 2041.57, 107
"Lechuga", 46.89, 999
"Palta", 490.12, 460
"Coliflor", 32.48, 410
"Morron", 3021.46, 534
"Rabanito", 235.67, 291
"Batata", 17.82, 1140
"Caqui", 827.25, 87
"Repollo", 4.05, 602
"TomCherry", 549.33, 178
"Acelga", 19.57, 855
"Cebolla", 70.03, 840
"Palta", 481.26, 555
"Apio", 60.94, 324
"Cebolla", 76.61, 784
"Repollo", 5.35, 588
"Lechuga", 58.30, 1044
"Acelga", 20.78, 873
"Pepino", 31.72, 455
"Brocoli", 357.25, 452
"Pepino", 26.63, 570
"Mandarina", 19.32, 990
"Mandarina", 23.91, 1200
"Kinoto", 27.13, 204
"Pera", 172.13, 840
"Papa", 16.65, 910
"Durazno", 167.27, 704
"Kiwi", 438.08, 432
"Mandarina", 18.93, 980
"Coliflor", 21.06, 510
"Ajo", 871.28, 109
"Kiwi", 430.46, 384
"Zanahoria", 24.02, 594
"Pera", 147.41, 940
"Repollo", 6.34, 567
"Pepino", 31.30, 460
"Calabaza", 21.62, 896
"Calabaza", 26.05, 816
"Durazno", 233.12, 832
"Durazno", 260.95, 752
"Apio", 63.68, 273
"Choclo", 60.45, 273
"Lechuga", 34.14, 1026
"Cereza", 1028.42, 170
"Papa", 18.94, 1170
"Kinoto", 36.40, 194
"Melon", 99.34, 416
"Lima", 1385.70, 224
"Brocoli", 341.09, 336
"Berenjena", 48.95, 684
"Kiwi", 435.66, 472
"Pepino", 34.80, 425
"Uva", 770.36, 294
"Tomate", 738.60, 999
"Brocoli", 363.90, 428
"Cereza", 1033.17, 186
"Coliflor", 35.26, 500
"Melon", 131.32, 428
"Zanahoria", 30.51, 594
"TomCherry", 540.01, 196
"Kinoto", 27.99, 214
"Lechuga", 36.69, 810
"Berenjena", 45.74, 714
"Repollo", 6.29, 763
"Ciruela", 968.68, 855
"Frambuesa", 1999.13, 104
"Cebolla", 73.29, 920
"Lima", 965.60, 196
"Acelga", 16.75, 927
"Lima", 1380.79, 234
"Naranja", 6.37, 1160
"Acelga", 23.09, 999
"Manzana", 142.27, 960
"Zanahoria", 41.34, 516
"Brocoli", 336.02, 320
"Pepino", 35.63, 535
"Cebolla", 70.92, 952
"Frambuesa", 2125.30, 82
"Banana", 73.77, 930
"Lima", 1237.23, 222
"Calabaza", 16.68, 808
"Zuccini", 80.43, 480
"Durazno", 240.36, 928
"Acelga", 22.11, 1080
"Sandia", 48.99, 1035
"Palta", 479.64, 495
"Pepino", 32.33, 415
"Lima", 1197.30, 226
"Alcachofa", 159.78, 282
"Calabaza", 13.53, 664
"Lima", 1420.69, 220
"Lima", 971.20, 202
"Coliflor", 37.14, 470
"Naranja", 18.54, 960
"Acelga", 23.43, 909
"Frambuesa", 1973.64, 82
"Lima", 1242.10, 196
"Tomate", 698.70, 1080
"Batata", 30.33, 910
"Palta", 507.96, 500
"Sandia", 58.13, 720
"Naranja", 17.17, 1140
"Cebolla", 58.47, 752
"Banana", 61.25, 1160
"Palta", 1120.11, 340
"Lima", 1183.11, 166
"Frambuesa", 2054.93, 105
"Acelga", 19.88, 1053
"Zuccini", 90.93, 666
"Lechuga", 42.81, 864
"Choclo", 57.05, 339
"Cebolla", 62.18, 680
"Lima", 1153.66, 178
"Zanahoria", 31.17, 600
"Rabanito", 218.06, 255
"Zuccini", 66.77, 498
"Choclo", 58.17, 321
"Pera", 154.95, 840
"Zanahoria", 43.42, 720
"Esparrago", 631.46, 184
"Uva", 677.87, 315
"Sandia", 61.54, 1026
"Papa", 12.96, 1080
"TomCherry", 549.58, 194
"Morron", 2881.69, 600
"Morron", 2980.73, 672
"Durazno", 138.25, 752
"TomCherry", 540.47, 226
"Melon", 84.56, 448
"Esparrago", 629.52, 164
"Palta", 1138.57, 372
"Naranja", 15.98, 830
"Morron", 2877.98, 570
"Berenjena", 51.86, 594
"Sandia", 56.07, 999
"Melon", 107.67, 444
"Calabaza", 20.71, 656
"Batata", 20.06, 1130
"Choclo", 44.47, 276
"Calabaza", 19.55, 704
"Sandia", 63.77, 792
"Palta", 1141.58, 416
"Naranja", 4.06, 900
"Palta", 473.32, 560
"Lechuga", 39.72, 1053
"Pomelo", 47.70, 1035
"Zanahoria", 33.48, 648
"Lima", 1250.66, 240
"Cereza", 1041.50, 184
"Uva", 714.60, 321
"Palta", 1152.95, 400
"Palta", 440.91, 520
"Zanahoria", 41.01, 480
"Repollo", 9.05, 728
"Naranja", 14.84, 1200
"Palta", 455.23, 520
"Mandarina", 28.87, 1100
"Melon", 106.74, 348
"Ciruela", 942.78, 918
"Esparrago", 647.06, 192
"Acelga", 20.57, 972
"Ciruela", 947.08, 846
"Kiwi", 449.56, 416
"Papa", 18.33, 1200
"Coliflor", 30.70, 450
"Mandarina", 21.34, 1140
"Papa", 18.33, 950
"Banana", 57.80, 960
"Brocoli", 325.73, 348
"Lima", 1434.71, 202
"Tomate", 760.04, 801
"Tomate", 765.97, 756
"Acelga", 17.04, 945
"Melon", 107.84, 416
"Banana", 42.31, 1100
"Lechuga", 53.51, 1044
"Lima", 1378.91, 216
"Coliflor", 31.28, 595
"Acelga", 20.75, 855
"Champignon", 3576.79, 119
"Cebolla", 64.58, 904
"Alcachofa", 138.95, 243
"Durazno", 270.07, 696
"Durazno", 160.81, 704
"Repollo", 6.93, 714
"Durazno", 161.84, 640
"Berenjena", 56.91, 558
"Melon", 112.12, 344
"Calabaza", 29.27, 888
"Pomelo", 51.82, 1035
"Cebolla", 64.26, 744
"Frambuesa", 2015.01, 106
"Palta", 455.82, 540
"Coliflor", 28.93, 535
"Tomate", 708.15, 801
"TomCherry", 533.30, 184
"Zanahoria", 32.63, 528
"Lima", 1364.20, 202
"Cebolla", 71.18, 936
"Brocoli", 384.34, 392
"Zanahoria", 23.21, 630
"Lima", 1308.79, 180
"Pomelo", 29.86, 747
"Lima", 1018.01, 226
"Naranja", 13.43, 1200
"Batata", 15.95, 1130
"Frambuesa", 2075.55, 84
"Lima", 1202.69, 168
"Ciruela", 969.75, 990
"Limon", 323.38, 728
"Ciruela", 953.76, 819
"Lima", 1127.52, 194
"Lima", 1006.62, 178
"Limon", 298.13, 721
"Kinoto", 33.95, 202
"Lima", 1310.88, 232
"Mandarina", 24.04, 1100
"Pomelo", 50.09, 891
"Esparrago", 665.83, 238
"Esparrago", 643.33, 170
"Tomate", 719.22, 1035
"Champignon", 3545.72, 98
"Coliflor", 28.04, 560
"Mandarina", 15.08, 1190
"Apio", 55.42, 285
"Kinoto", 28.75, 222
"Kiwi", 415.40, 408
"Frambuesa", 2047.85, 89
"Lechuga", 35.43, 819
"Rabanito", 209.10, 345
"Apio", 59.31, 336
"Higo", 2451.56, 114
"Champignon", 3438.33, 101
"Lima", 1348.43, 168
"Brocoli", 342.87, 352
"Brocoli", 352.24, 388
"Berenjena", 65.35, 570
"Frutilla", 265.83, 303
"Caqui", 777.88, 106
"Pomelo", 46.07, 954
"Cereza", 981.00, 196
"Pomelo", 40.03, 855
"TomCherry", 567.62, 234
"Choclo", 45.65, 318
"Melon", 104.22, 348
"Coliflor", 24.10, 490
"Mandarina", 17.90, 870
"Esparrago", 608.26, 214
"Mandarina", 11.43, 980
"Pomelo", 44.59, 909
"Choclo", 53.58, 261
"Choclo", 50.84, 321
"Ciruela", 959.46, 945
"Naranja", 8.03, 1000
"Cereza", 1041.85, 188
"Kinoto", 30.37, 222
"Lima", 1033.11, 192
"Esparrago", 646.71, 212
"Limon", 297.95, 700
"Higo", 2480.38, 93
"Esparrago", 637.41, 186
"Lima", 1364.70, 236
"Lima", 1376.63, 224
"Lima", 1304.91, 200
"Calabaza", 15.60, 944
"Lima", 1364.52, 224
"Champignon", 3566.11, 112
"Papa", 16.39, 900
"Palta", 1154.75, 444
"Cebolla", 56.35, 856
"Cereza", 1008.24, 224
"Naranja", 17.01, 1090
"Naranja", 12.80, 850
"Tomate", 756.44, 900
"Zanahoria", 31.99, 678
"Morron", 2933.71, 624
"Esparrago", 634.27, 182
"Acelga", 9.90, 909
"Manzana", 153.05, 1170
"Brocoli", 354.83, 412
"Zanahoria", 32.48, 606
"Pomelo", 45.41, 756
"Durazno", 148.63, 696
"Caqui", 859.25, 117
"Alcachofa", 140.87, 318
"Apio", 70.45, 282
"Berenjena", 61.48, 702
"Cereza", 1073.40, 224
"Cebolla", 56.23, 800
"Morron", 2971.50, 558
"Lima", 1179.66, 206
"Palta", 475.11, 595
"Choclo", 55.18, 264
"Choclo", 55.59, 246
"Naranja", 21.67, 1030
"Frutilla", 266.23, 318
"Zuccini", 83.83, 642
"Acelga", 30.47, 882
"Apio", 64.76, 264
"Pera", 158.36, 910
"Mandarina", 20.59, 870
"Rabanito", 244.50, 315
"Manzana", 150.69, 870
"Naranja", 17.24, 1100
"Pera", 161.94, 970
"Sandia", 44.26, 828
"Papa", 12.48, 870
"Banana", 64.71, 1040
"Melon", 111.21, 456
"Frambuesa", 2062.55, 80
"Pomelo", 58.71, 1044
"Papa", 13.78, 1150
"Berenjena", 49.26, 696
"Lechuga", 45.79, 927
"Palta", 476.45, 440
"Esparrago", 674.14, 206
"Melon", 103.66, 320
"Uva", 722.43, 327
"Naranja", 11.30, 990
"Pepino", 34.48, 550
"Higo", 2514.98, 102
"Esparrago", 659.54, 182
"Pera", 136.27, 1040
"Mandarina", 15.94, 1070
"Durazno", 292.59, 880
"Lima", 1058.04, 176
"Frutilla", 283.13, 297
"Frutilla", 293.32, 300
"Higo", 2458.06, 96
"Lechuga", 32.28, 729
"Papa", 10.42, 1150
"Esparrago", 652.00, 234
"Frambuesa", 1983.00, 120
"Apio", 73.22, 285
"Alcachofa", 134.05, 351
"Morron", 2990.03, 660
"Frutilla", 285.75, 351
"TomCherry", 559.94, 228
"Papa", 20.41, 1030
"Apio", 56.42, 333
"Lechuga", 53.34, 1017
"Ajo", 896.43, 105
"Coliflor", 28.84, 505
"Zuccini", 79.18, 612
"Lechuga", 46.64, 963
"Lima", 1393.50, 190
"Lima", 1117.49, 226
"Uva", 661.72, 249
"Durazno", 180.91, 848
"Naranja", 23.70, 1150
"Tomate", 766.40, 972
"Kiwi", 445.38, 340
"Tomate", 799.66, 972
"Alcachofa", 148.43, 294
"Apio", 61.53, 282
"Lechuga", 42.92, 1035
"Frambuesa", 2027.81, 104
"Lechuga", 28.36, 783
"Ciruela", 947.45, 720
"Champignon", 3606.11, 95
"Ajo", 910.83, 101
"Apio", 52.36, 303
"Choclo", 61.22, 279
"Kiwi", 440.39, 368
"Limon", 309.78, 721
"Morron", 2967.52, 714
"Alcachofa", 154.03, 285
"Uva", 702.96, 288
"Melon", 117.03, 448
"Coliflor", 33.70, 460
"Coliflor", 19.82, 450
"Pepino", 38.97, 515
"Banana", 57.67, 820
"Mandarina", 18.40, 840
"Lima", 1385.72, 170
"Berenjena", 67.39, 612
"Zuccini", 76.87, 678
"Durazno", 129.72, 832
"Lechuga", 32.19, 954
"Higo", 2529.33, 109
"Durazno", 278.75, 920
"Alcachofa", 134.97, 249
"Melon", 94.32, 380
"Mandarina", 19.83, 890
"Esparrago", 629.82, 198
"Choclo", 56.10, 318
"Pera", 122.01, 850
"Sandia", 71.91, 720
"Brocoli", 350.26, 448
"Tomate", 766.07, 729
"Acelga", 26.52, 846
"Mandarina", 29.01, 1070
"Coliflor", 33.66, 445
"Lima", 1284.07, 174
"Batata", 18.36, 900
"Berenjena", 52.31, 582
"Repollo", 5.40, 819
"Ciruela", 991.18, 999
"Durazno", 131.67, 680
"Limon", 318.31, 574
"Esparrago", 639.87, 174
"Manzana", 155.67, 1180
"Pomelo", 47.92, 882
"Mandarina", 22.84, 1090
"Kinoto", 35.93, 200
"Ajo", 889.24, 99
"Alcachofa", 145.23, 246
"Zanahoria", 42.08, 540
"Berenjena", 50.04, 570
"Palta", 1181.70, 428
"Rabanito", 226.68, 294
"Lechuga", 44.61, 936
"Apio", 60.54, 294
"Pepino", 40.02, 540
"Coliflor", 29.15, 515
"Pepino", 40.34, 495
"Tomate", 778.91, 792
"Manzana", 150.82, 800
"Manzana", 123.93, 1030
"Zanahoria", 41.62, 480
"Sandia", 55.36, 747
"Zanahoria", 44.78, 660
"Cebolla", 62.60, 808
"Naranja", 17.85, 950
"Calabaza", 23.82, 936
"Caqui", 842.19, 85
"Zuccini", 82.48, 564
"Papa", 13.95, 960
"Esparrago", 670.11, 220
"Manzana", 134.95, 1020
"Calabaza", 22.69, 720
"Papa", 13.54, 840
"Apio", 63.11, 357
"Durazno", 163.55, 816
"Repollo", 2.69, 686
"Mandarina", 25.66, 920
"Coliflor", 20.57, 530
"Durazno", 131.54, 840
"Calabaza", 23.25, 664
"Champignon", 3480.81, 103
"Berenjena", 56.71, 528
"Tomate", 735.58, 1062
"Choclo", 56.48, 327
"Tomate", 775.19, 945
"Lima", 967.51, 172
"Pepino", 37.78, 580
"Apio", 61.89, 255
"Durazno", 267.34, 688
"Naranja", 10.47, 1100
"Tomate", 758.98, 783
"Brocoli", 351.94, 416
